IN1, IN2, IN3, IN4, IN5,Out1,Out2
0.480954399,0.798440732,0.217717031,0.515207986,1.307171729,1.31475434,-0.385733281
0.487085404,0.755580773,0.224860299,0.518220117,1.303799327,0.73977806,0.378358188
0.484655095,0.833358591,0.225246422,0.519991958,1.198050426,0.164801779,0.633055344
0.480871547,0.78009174,0.234285201,0.522401663,1.031638432,0.068972399,0.378358188
0.465433565,0.594410892,0.231634996,0.520913316,0.974307592,0.45228992,-0.003687546
0.442953212,0.643295894,0.22914275,0.521551179,0.931911678,0.73977806,-0.258384703
0.430580733,0.744215352,0.228352953,0.522295353,0.942912133,1.21892496,-0.640430437
0.431933973,0.815420397,0.21275009,0.511876924,1.113820664,1.41058372,-1.022476172
0.437098378,0.839109768,0.192426001,0.505002178,1.336640102,1.21892496,-1.022476172
0.43950107,0.79488048,0.177103954,0.506915767,1.525655221,1.0272662,-0.640430437
0.440771458,0.662466483,0.236356222,0.516023033,1.639875276,0.73977806,-0.258384703
0.444582624,0.667806861,0.257996639,0.541502116,1.677654211,0.5481193,0.123661032
0.452315423,0.84362855,0.197287635,0.566449647,1.679862332,0.356460539,0.378358188
0.456844634,0.817885187,0.206501925,0.57481274,1.566645969,0.068972399,0.887752501
0.467035359,0.724223166,0.233741119,0.586046216,1.31773056,-0.026856981,1.015101079
0.47659089,0.748323335,0.255557046,0.586365147,1.077928668,0.068972399,0.887752501
0.480567759,0.616183204,0.240638673,0.572296725,0.97009209,0.260631159,0.760403923
0.47581761,0.610705893,0.225790504,0.561063248,0.969449727,0.356460539,0.633055344
0.457921703,0.810353884,0.21496152,0.549900646,1.099568249,1.12309558,-0.385733281
0.451100269,0.839931364,0.191566,0.534910865,1.378674688,1.69807186,-1.022476172
0.456430377,0.764892202,0.173505993,0.522401663,1.623414741,1.41058372,-0.767779016
0.475707142,0.654250516,0.176068443,0.5237837,1.778906575,1.21892496,-0.640430437
0.49677902,0.734493125,0.190863959,0.525626415,1.831781026,0.93143682,-0.385733281
0.518044219,0.850749054,0.205641924,0.519141474,1.828930543,0.73977806,-0.131036125
0.526356979,0.83034607,0.200710086,0.514428376,1.82812759,0.45228992,0.123661032
0.524727567,0.847462667,0.232916221,0.511309934,1.787779205,-0.026856981,0.760403923
0.531107127,0.643432827,0.263911335,0.516979828,1.61695097,-0.410174501,1.015101079
0.531107127,0.43269328,0.248571737,0.537072512,1.397544082,-0.218515741,0.505706766
0.512355088,0.683143333,0.23324969,0.535229797,1.322026359,0.45228992,-0.131036125
0.490758484,0.787075312,0.20214927,0.515314296,1.518870269,1.12309558,-1.022476172
0.479435456,0.833084726,0.193601919,0.510920129,1.791834118,1.12309558,-1.404521907
0.472558788,0.711214552,0.201219065,0.518468175,1.865304311,1.0272662,-0.640430437
0.47736417,0.571406185,0.198288044,0.519176911,1.856993748,1.0272662,0.123661032
0.489819501,0.795702077,0.200569677,0.523393894,1.847478756,0.93143682,0.505706766
0.498270346,0.725455561,0.200148453,0.527540004,1.796772278,0.93143682,0.378358188
0.511968448,0.74804947,0.202675801,0.526157967,1.726754783,0.83560744,0.378358188
0.524727567,0.694645686,0.210854579,0.52736282,1.710896462,0.83560744,0.25100961
0.531714704,0.626179297,0.213926009,0.534166692,1.720732636,0.83560744,0.25100961
0.541822578,0.821445439,0.217822337,0.539092412,1.725309467,0.83560744,0.123661032
0.553891268,0.705463376,0.205150495,0.528673983,1.749839679,0.83560744,0.123661032
0.561927856,0.733123797,0.193286001,0.535690476,1.840372622,0.83560744,-0.003687546
0.565131445,0.830756868,0.194935798,0.546002594,1.897342132,0.83560744,-0.003687546
0.568666439,0.665479004,0.199499065,0.541254058,1.948851563,0.83560744,-0.131036125
0.572284284,0.769958714,0.207818252,0.543947258,2.016139018,0.83560744,-0.131036125
0.57802865,0.721621444,0.213346825,0.534166692,2.011281153,0.83560744,-0.003687546
0.584629146,0.574007908,0.222280298,0.525484668,2.004536349,0.83560744,0.123661032
0.590925855,0.783104261,0.228107239,0.530233203,2.004777234,0.83560744,0.123661032
0.59783014,0.679720013,0.21820846,0.529134661,2.003452362,0.73977806,0.25100961
0.588136523,0.608241103,0.213996213,0.539694838,2.007708013,0.73977806,0.378358188
0.549748697,0.854446239,0.215242336,0.552416661,2.0096351,0.5481193,0.505706766
0.5043185,0.69286556,0.265596233,0.534237565,1.996908296,0.068972399,0.505706766
0.472089296,0.574829505,0.340486467,0.534910865,1.889954966,-0.410174501,1.397146814
0.454911434,0.846230272,0.365689742,0.55365695,1.654288281,-0.697662641,2.161238283
0.444996881,0.870330441,0.37829138,0.556279276,1.508873505,-0.697662641,1.906541126
0.445438755,0.593041564,0.391033425,0.556669081,1.440582359,-0.601833261,1.65184397
0.455491394,0.660549424,0.40632037,0.557058886,1.316847312,-0.410174501,1.524495392
0.473414919,0.888405568,0.409251392,0.557484128,1.24422022,-0.314345121,1.269798235
0.489101455,0.769821782,0.40718037,0.555428792,1.204193016,-0.218515741,1.142449657
0.507963963,0.622208246,0.408461595,0.555854034,1.184962294,-0.026856981,0.887752501
0.521717299,0.66972392,0.408391391,0.555854034,1.190944293,0.068972399,0.760403923
0.527047407,0.830619936,0.408900371,0.547455504,1.205036117,0.260631159,0.505706766
0.53107951,0.861292878,0.401037511,0.538950664,1.244541401,0.356460539,0.505706766
0.537403835,0.620975851,0.389436282,0.531508929,1.290992228,0.5481193,0.505706766
0.548671629,0.58345627,0.391401997,0.526902141,1.353943738,0.73977806,0.378358188
0.559773719,0.776394555,0.387400363,0.529418156,1.406215973,0.73977806,0.378358188
0.564496251,0.880737333,0.386856281,0.535761349,1.414084912,0.73977806,0.25100961
0.566070428,0.823773297,0.385118729,0.534024944,1.411475315,0.73977806,0.123661032
0.564330548,0.598655808,0.376834644,0.524102631,1.401639142,0.73977806,-0.003687546
0.564993359,0.558671437,0.366760355,0.521055063,1.439217339,0.73977806,-0.131036125
0.569412102,0.712310015,0.362477904,0.519814774,1.520516323,0.73977806,-0.258384703
0.562977308,0.900592585,0.366760355,0.519495843,1.566806559,0.73977806,-0.258384703
0.555934937,0.947286663,0.373043622,0.519708464,1.568854089,0.73977806,-0.131036125
0.550660063,0.689579173,0.388119955,0.513825949,1.557933929,0.5481193,0.25100961
0.549085886,0.510608031,0.396105672,0.509857024,1.549101447,0.356460539,0.378358188
0.5479812,0.633025936,0.399036694,0.511628866,1.547897018,0.356460539,0.505706766
0.539419886,0.752842117,0.412603638,0.523039526,1.550265729,0.45228992,0.633055344
0.532294664,0.836644978,0.419325681,0.533316208,1.551229272,0.45228992,0.760403923
0.52392667,0.911821073,0.410971392,0.537391444,1.543962548,0.45228992,1.015101079
0.512299854,0.826511952,0.408110575,0.543947258,1.463988436,0.45228992,1.142449657
0.503075729,0.636996986,0.415253843,0.558299175,1.24899779,0.5481193,1.779192548
0.495563866,0.601257531,0.41246323,0.569355467,1.057453368,0.5481193,2.033889705
0.487472044,0.763249008,0.401142817,0.569426341,1.013973467,0.5481193,0.760403923
0.498656986,0.769137118,0.380608115,0.560071017,1.19439699,1.12309558,-0.003687546
0.514094968,0.693687157,0.372692602,0.552381224,1.452425914,1.41058372,0.123661032
0.515365356,0.806930565,0.374395051,0.551247246,1.516662149,0.73977806,0.123661032
0.519563162,0.850338256,0.383907708,0.555570539,1.519994403,0.356460539,0.25100961
0.541712109,0.799262329,0.401248123,0.559893833,1.413041073,0.164801779,1.142449657
0.569660656,0.754211445,0.413937516,0.56138218,1.189659568,0.260631159,1.65184397
0.579160953,0.624399171,0.412673842,0.559822959,1.018831332,0.356460539,1.142449657
0.575184084,0.626179297,0.401897511,0.553834134,0.95985444,0.45228992,0.633055344
0.566954176,0.790635564,0.389050159,0.547703562,1.102780061,1.21892496,-0.513081859
0.54856116,0.768315521,0.369112192,0.526654083,1.41617259,1.79390124,-1.14982475
0.526605533,0.695604216,0.351403206,0.508758482,1.64645949,1.69807186,-0.895127594
0.512520791,0.634395263,0.347506878,0.504258004,1.71161912,1.5064131,-0.513081859
0.49871222,0.633573667,0.364759538,0.508581298,1.760880282,1.41058372,-0.131036125
0.488521495,0.786664514,0.389611792,0.524315252,1.820258651,0.73977806,0.25100961
0.473912028,0.851570651,0.417816293,0.54291959,1.680103217,-0.122686361,1.015101079
0.470846525,0.742298293,0.438386097,0.562587032,1.320018976,-0.889321401,2.415935439
0.470073245,0.680130812,0.456463655,0.578214676,0.952266535,-1.176809541,3.816769799
0.463666068,0.652881189,0.455884471,0.59405494,0.65637838,-1.080980161,4.071466956
0.463472748,0.644254424,0.432102829,0.58197098,0.455840886,-0.985150781,3.562072643
0.455684714,0.754622243,0.404828533,0.556314713,0.366753258,-0.793492021,3.05267833
0.446902463,0.817474389,0.369322805,0.545081236,0.338007544,-0.697662641,1.906541126
0.440633372,0.772149639,0.369445662,0.541147748,0.342544228,-0.506003881,0.887752501
0.431464482,0.67711829,0.377835053,0.544089005,0.345113677,-0.410174501,0.633055344
0.426079139,0.676433627,0.372113418,0.543132211,0.345876482,-0.218515741,0.25100961
0.418732979,0.757497832,0.377396277,0.540368138,0.344310724,0.164801779,-0.131036125
0.414452323,0.787212245,0.377326073,0.526973015,0.445081317,0.64394868,-0.640430437
0.412491506,0.818843717,0.37283301,0.51460556,0.65296583,0.73977806,-1.14982475
0.409674557,0.84513481,0.411252209,0.499013353,0.804683786,0.83560744,-1.14982475
0.412132483,0.815009599,0.431822013,0.492918218,0.863901565,1.0272662,-1.277173328
0.416330288,0.79090943,0.393894243,0.497170638,0.896862782,1.12309558,-1.277173328
0.413844745,0.808299893,0.37915138,0.490792008,1.008152058,1.21892496,-1.277173328
0.410641157,0.761195017,0.373763215,0.483350273,1.158183813,1.31475434,-1.404521907
0.418953917,0.617826397,0.374184439,0.490366766,1.274009773,1.5064131,-1.404521907
0.423427893,0.590576774,0.376115052,0.514428376,1.353783147,1.60224248,-1.531870485
0.419837665,0.785705984,0.381397911,0.524705057,1.418461005,1.60224248,-1.531870485
0.42654863,0.86978271,0.386399954,0.527079325,1.443272251,0.83560744,-0.385733281
0.43215491,0.66082329,0.401476287,0.543061337,1.20310903,-0.506003881,1.779192548
0.430194093,0.583319337,0.443862017,0.571269056,0.743579068,-1.368468301,2.797981174
0.431492099,0.667943794,0.444897528,0.586613205,0.386024129,-1.560127061,2.797981174
0.435745138,0.691907031,0.414323639,0.593062709,0.216841947,-1.176809541,2.670632596
0.432817721,0.691907031,0.413253026,0.592814651,0.150518035,-0.889321401,2.670632596
0.432762487,0.689031442,0.395754652,0.59249572,0.114866924,-0.410174501,2.543284017
0.43679459,0.778996278,0.366181171,0.58544379,0.119524051,-0.122686361,2.543284017
0.443477938,0.7899509,0.36497015,0.551672488,0.117115193,-0.122686361,2.415935439
0.448559492,0.667943794,0.370112601,0.526264278,0.119965676,-0.122686361,2.288586861
0.450382223,0.627548625,0.381608524,0.526299715,0.052236596,-0.122686361,2.288586861
0.460490097,0.645349886,0.398246898,0.538312801,-0.056804412,-0.122686361,1.906541126
0.461539548,0.698479804,0.400756694,0.543663763,-0.121562566,-0.122686361,1.65184397
0.458170257,0.760236487,0.397544856,0.54291959,-0.180137982,-0.122686361,1.65184397
0.457617914,0.787896909,0.40307343,0.546286089,-0.20217904,-0.122686361,1.65184397
0.447454806,0.949888386,0.407110166,0.547313757,-0.227672795,-0.122686361,1.524495392
0.445604458,0.983436917,0.409251392,0.541254058,-0.305840263,-0.122686361,1.524495392
0.433563384,0.782967328,0.418500783,0.538029307,-0.416125848,-0.122686361,1.524495392
0.420528094,0.841300692,0.42067711,0.539198722,-0.481285478,-0.122686361,1.524495392
0.426217225,0.835960314,0.417044048,0.535123486,-0.47988031,-0.026856981,1.524495392
0.426079139,0.749144932,0.407145268,0.529205535,-0.554835966,-0.026856981,1.524495392
0.429034173,0.818159053,0.389962813,0.523181273,-0.515129944,1.31475434,-0.131036125
0.420279539,0.763933672,0.367795865,0.507624504,-0.188970464,2.4647069,-1.659219063
0.414700877,0.658495433,0.354053411,0.492882781,0.088650511,2.27304814,-1.404521907
0.417214037,0.579759085,0.352754635,0.491642492,0.207246659,2.17721876,-1.14982475
0.422516528,0.683554131,0.349683205,0.486893956,0.288866824,1.98556,-0.895127594
0.428537065,0.777490017,0.359266066,0.482109984,0.418383132,1.79390124,-0.640430437
0.433563384,0.887173173,0.374693419,0.491819676,0.565484108,1.69807186,-0.513081859
0.428398979,0.841300692,0.393613426,0.495221612,0.61237656,1.12309558,-0.258384703
0.426327693,0.811038548,0.430962012,0.507199262,0.545570876,0.73977806,0.25100961
0.435303264,0.666985265,0.430962012,0.537568628,0.412923052,0.83560744,0.633055344
0.434391899,0.643706692,0.413744455,0.552735593,0.282884825,0.83560744,0.505706766
0.430194093,0.82788128,0.396000366,0.555960344,0.227039449,0.93143682,0.505706766
0.427183825,0.755169974,0.383047708,0.558511796,0.230211113,0.93143682,0.378358188
0.425029688,0.868550315,0.372183622,0.54940453,0.321667451,1.0272662,0.25100961
0.430111242,0.773792832,0.360933414,0.542423474,0.444117773,1.0272662,0.123661032
0.434557601,0.729426612,0.361617904,0.538702606,0.499641968,1.12309558,0.123661032
0.437098378,0.734630058,0.361196679,0.525661852,0.578853275,1.12309558,-0.003687546
0.437733573,0.712446947,0.377396277,0.516483712,0.622574062,0.93143682,-0.131036125
0.440219115,0.849242793,0.385153831,0.512089545,0.672357143,0.73977806,-0.385733281
0.439362984,0.739148839,0.395544039,0.508439551,0.723625688,0.73977806,-0.513081859
0.432403464,0.816926658,0.418465681,0.524988552,0.716479407,0.64394868,-0.513081859
0.427018122,0.698479804,0.426504051,0.547738999,0.7140304,0.64394868,-0.385733281
0.420666179,0.66575287,0.421747723,0.551247246,0.713548629,0.64394868,-0.385733281
0.417296888,0.798988464,0.405039145,0.553267145,0.715114387,0.5481193,-0.258384703
0.419092002,0.721621444,0.39726404,0.559007912,0.706241757,0.5481193,-0.258384703
0.419092002,0.854857037,0.394104855,0.556562771,0.689098712,0.5481193,-0.258384703
0.422240356,0.729974343,0.39026118,0.550361325,0.637870315,0.45228992,-0.131036125
0.423289808,0.713953208,0.389681996,0.546923952,0.585638227,0.5481193,-0.131036125
0.412905763,0.696288879,0.392121589,0.55007783,0.591459636,0.5481193,-0.258384703
0.396280244,0.668354593,0.396105672,0.547809873,0.611894788,0.5481193,-0.513081859
0.383742062,0.850338256,0.386540362,0.536399212,0.682915974,0.64394868,-0.513081859
0.387967484,0.727098755,0.37932689,0.530516698,0.743057149,0.64394868,-0.385733281
0.401113243,0.811860145,0.373113826,0.527043888,0.794124955,0.64394868,-0.385733281
0.407768974,0.717102662,0.371727295,0.522897779,0.857437794,0.73977806,-0.385733281
0.410254517,0.677255223,0.378256277,0.524350689,0.854667606,0.73977806,-0.385733281
0.407686123,0.784473589,0.37232403,0.524527873,0.849970331,0.73977806,-0.385733281
0.402604569,0.70861283,0.364373415,0.517653127,0.892245803,0.73977806,-0.385733281
0.400146643,0.857184895,0.372113418,0.505604604,0.940262388,0.83560744,-0.385733281
0.400146643,0.737916444,0.385434648,0.515774975,0.946485273,0.73977806,-0.385733281
0.398158209,0.739011906,0.388400771,0.521055063,0.947810146,0.64394868,-0.258384703
0.393767084,0.725318629,0.400475878,0.512869155,0.938897368,0.5481193,-0.258384703
0.387746547,0.666437534,0.418219967,0.519354095,0.935565114,0.45228992,-0.131036125
0.383106867,0.841026827,0.40990078,0.538064743,0.934521275,0.260631159,-0.131036125
0.376147348,0.720525981,0.402582001,0.556102092,0.926812927,0.164801779,-0.131036125
0.367586034,0.759414891,0.412217515,0.552841903,0.90236301,0.068972399,-0.003687546
0.362670183,0.686018921,0.424222418,0.55780306,0.816487194,-0.026856981,-0.003687546
0.361979754,0.690126904,0.411726087,0.566272463,0.698814442,-0.122686361,0.123661032
0.362034989,0.797071405,0.405179553,0.575698661,0.654531588,0.164801779,0.123661032
0.352092818,0.687388249,0.392542814,0.573643324,0.6577434,0.356460539,0.505706766
0.340438384,0.825827288,0.37197301,0.560460822,0.656659414,0.356460539,0.887752501
0.342868693,0.729015814,0.371042805,0.557873933,0.657542662,0.260631159,1.015101079
0.350132001,0.72737262,0.366760355,0.554968113,0.661236245,0.164801779,1.015101079
0.359687532,0.797071405,0.372552194,0.552771029,0.729607687,0.068972399,1.142449657
0.370209662,0.730248209,0.373043622,0.541998232,0.810063571,0.068972399,1.269798235
0.369408765,0.718608922,0.38153832,0.528957477,0.818815758,-0.026856981,1.269798235
0.373302782,0.572227782,0.393824039,0.535371544,0.818494577,-0.122686361,1.397146814
0.369905874,0.570995387,0.393543222,0.541502116,0.818133248,-0.122686361,1.524495392
0.364741469,0.709434426,0.400826899,0.545222984,0.721738749,-0.314345121,1.524495392
0.361013154,0.791867959,0.420536702,0.555995781,0.574396886,-0.410174501,1.397146814
0.356152538,0.696425812,0.436034259,0.55847636,0.465074845,-0.410174501,1.142449657
0.359190423,0.796249808,0.432471401,0.555322481,0.365588977,-0.410174501,1.142449657
0.367006074,0.668902324,0.423537928,0.554011319,0.301192152,-0.506003881,1.142449657
0.370679154,0.660549424,0.400756694,0.547242883,0.260080962,-0.506003881,1.142449657
0.363912954,0.847051869,0.381152197,0.541466679,0.261967901,-0.506003881,1.142449657
0.345326618,0.719293586,0.391542405,0.541324932,0.262770854,-0.506003881,1.142449657
0.325607979,0.781324135,0.397895877,0.532855529,0.263292773,-0.506003881,1.142449657
0.328977271,0.718061191,0.400967307,0.524173505,0.231254952,-0.506003881,1.142449657
0.344912361,0.691633165,0.409970984,0.529843398,0.146944894,-0.601833261,1.142449657
0.350491024,0.723538502,0.406039554,0.531863298,0.091219961,-0.697662641,0.887752501
